ID,Profit,Online,Age,Inc,Tenure,District,,CODES,,
25445,-23,0,5,5,15.33,1200,,,,
2122,200,1,3,9,8.83,1200,,,,
3812,-55,0,2,6,10.66,1200,,,,
2558,-14,0,4,4,3.91,1200,,,,
23759,449,0,5,5,38.58,1300,,,,
25517,354,0,4,6,22.75,1200,,,,
3943,-139,0,2,6,5.25,1200,,,,
13256,-31,0,4,6,5.25,1200,,,,
2375,-41,0,5,6,14.08,1200,,,,
12144,145,0,7,2,29.91,1100,,,,
13034,-31,1,2,1,9.5,1300,,,,
6369,-52,0,3,7,8,1200,,,,
14083,-27,0,3,7,13.83,1200,,,,
10085,3,1,3,6,12.16,1200,,,,
5297,343,0,4,4,11.5,1300,,,,
20324,134,0,2,3,4,1200,,,,
17966,-42,0,4,9,18.33,1200,,,,
13642,11,0,3,5,2.08,1200,,,,
13844,-102,1,2,6,13.66,1200,,,,
20204,166,0,6,2,35.58,1300,,,,
1095,68,1,3,5,5.33,1300,,,,
15935,-93,0,3,6,7.16,1200,,,,
19601,-51,1,2,7,8.16,1200,,,,
1488,805,0,6,1,8.91,1200,,,,
29988,-19,0,2,3,4.16,1200,,,,
17744,193,0,3,7,8.41,1100,,,,
14322,692,0,3,6,10.5,1200,,,,
7937,128,0,4,9,23.66,1200,,,,
27150,357,0,3,6,5.58,1200,,,,
6574,-16,0,2,1,4.33,1100,,,,
6304,-59,0,3,6,0.83,1200,,,,
29525,-52,0,7,6,5.91,1200,,,,
5653,497,0,7,2,17,1100,,,,
26838,-60,0,1,8,23.91,1200,,,,
10422,-31,0,2,6,11.83,1200,,,,
25887,-63,0,4,6,12.66,1300,,,,
29071,-14,0,6,5,6.25,1200,,,,
23847,13,0,3,4,11.33,1200,,,,
7530,977,0,4,9,17.58,1200,,,,
25793,-108,0,7,1,19.16,1200,,,,
21277,471,0,7,6,19.16,1200,,,,
4482,-54,0,2,1,6,1200,,,,
31097,-135,0,4,8,22.83,1100,,,,
4245,70,1,4,8,16.25,1200,,,,
6829,142,0,3,1,8.25,1200,,,,
12010,233,0,4,6,5.83,1200,,,,
3393,9,0,3,6,6.66,1200,,,,
29370,276,0,6,6,5.5,1200,,,,
9744,-77,0,3,6,4.75,1200,,,,
9740,208,0,4,6,20.33,1300,,,,
18593,-6,0,2,6,7.41,1200,,,,
13138,25,0,5,3,22.16,1200,,,,
25035,1101,0,3,7,3.58,1200,,,,
724,-23,0,3,7,1.08,1200,,,,
19277,-29,0,4,5,3.83,1200,,,,
27992,210,0,5,6,6.5,1200,,,,
11000,-5,0,3,4,0.66,1200,,,,
6212,-54,0,4,9,6.75,1200,,,,
19199,41,0,2,3,2.33,1200,,,,
21399,25,0,5,6,21.5,1200,,,,
18901,668,1,4,6,1.58,1200,,,,
5053,-36,0,7,1,1,1200,,,,
10211,13,0,3,8,6.5,1200,,,,
16057,-23,0,2,4,4.58,1200,,,,
13237,-22,0,4,6,24.91,1200,,,,
19225,564,0,5,4,20.08,1200,,,,
19549,49,0,5,8,2,1100,,,,
29164,-22,0,2,7,7.5,1300,,,,
4323,152,0,3,7,3.33,1200,,,,
20784,374,0,7,7,30.08,1200,,,,
23893,-35,0,3,4,7.66,1300,,,,
30379,-35,0,3,7,3.41,1200,,,,
3157,-26,1,7,9,20.83,1200,,,,
7461,-148,1,2,9,6.66,1200,,,,
10550,15,0,2,1,4.66,1200,,,,
27723,93,0,3,7,9.83,1200,,,,
9168,420,0,4,4,20.58,1300,,,,
21215,537,0,7,8,21.75,1100,,,,
25878,-9,0,7,4,5.83,1200,,,,
23104,3,0,7,7,30.25,1200,,,,
17550,-79,0,5,6,33.58,1300,,,,
13403,676,1,5,8,8.5,1200,,,,
26361,325,0,7,5,3.16,1300,,,,
9881,186,0,2,7,11.66,1200,,,,
9898,894,1,7,1,11.83,1300,,,,
30883,-2,0,3,1,4.25,1200,,,,
200,126,0,2,8,4.91,1200,,,,
12287,-41,1,2,5,22.25,1200,,,,
26811,176,0,7,8,31.75,1200,,,,
8394,31,0,1,5,4.5,1200,,,,
2318,-128,0,4,6,11.75,1200,,,,
351,686,0,4,9,2.41,1200,,,,
24934,-65,0,4,6,16.83,1300,,,,
11242,300,0,3,8,8.25,1200,,,,
8830,370,1,5,8,19.5,1200,,,,
19373,-60,0,4,7,21.25,1300,,,,
8537,-89,0,6,3,12.58,1200,,,,
22691,-4,1,2,7,0.5,1200,,,,
2156,405,0,3,3,13.16,1300,,,,
2008,1508,0,2,5,9,1100,,,,
1787,-53,0,3,3,5.58,1200,,,,
7722,-40,0,3,6,17.16,1200,,,,
13285,-21,0,3,6,9.91,1200,,,,
8142,-27,0,5,7,14.66,1200,,,,
1775,-9,0,3,4,2.08,1200,,,,
29291,-57,0,2,6,5,1200,,,,
23890,193,0,4,5,14.25,1200,,,,
30514,487,0,4,8,9.91,1200,,,,
22799,34,0,3,1,3.41,1200,,,,
17407,118,0,7,6,19.16,1200,,,,
12235,-46,0,3,6,16.66,1300,,,,
11566,-19,0,4,9,4.66,1200,,,,
17084,-76,0,5,3,8.33,1200,,,,
29584,241,1,5,4,8.41,1300,,,,
16123,296,0,7,7,9.83,1200,,,,
27431,-26,0,4,6,1.66,1100,,,,
4297,517,0,4,8,9.66,1200,,,,
11701,583,0,3,8,16,1200,,,,
11513,-26,0,3,1,16.75,1200,,,,
11654,-49,0,7,4,16.33,1100,,,,
5435,44,0,5,5,5.25,1100,,,,
13079,57,0,4,6,16.25,1200,,,,
30995,199,1,3,3,7.33,1300,,,,
6176,-19,0,3,6,25.08,1200,,,,
1881,63,1,6,6,32.25,1200,,,,
7073,362,0,2,7,9.5,1200,,,,
25493,945,0,7,6,30.08,1200,,,,
2085,-13,0,4,5,9.91,1200,,,,
28123,10,0,2,3,1.75,1200,,,,
21502,-13,0,4,6,3.91,1200,,,,
30871,-114,0,3,4,3.5,1300,,,,
26328,587,1,5,7,5.5,1200,,,,
25820,174,0,4,6,2.83,1200,,,,
26746,67,0,4,3,2.91,1200,,,,
8218,-3,0,2,6,3.33,1300,,,,
8246,-19,0,4,4,22.5,1200,,,,
4756,238,0,2,6,3.08,1200,,,,
27932,-8,0,4,9,1.16,1300,,,,
28556,58,0,6,4,12.83,1200,,,,
19417,-2,0,3,8,19.16,1200,,,,
31005,-32,0,5,6,23.41,1200,,,,
4797,-73,0,4,1,8.16,1100,,,,
18182,-24,0,3,3,14.08,1200,,,,
8060,-17,0,6,9,26.75,1200,,,,
28662,16,0,2,7,6.5,1200,,,,
26346,446,0,3,7,30.08,1200,,,,
4073,-16,0,4,8,7.91,1200,,,,
22107,99,1,7,5,3.33,1200,,,,
440,457,0,4,6,5.91,1200,,,,
25714,-3,0,6,6,19.66,1200,,,,
30119,1264,0,6,2,7.66,1200,,,,
26482,-47,0,1,1,2.75,1200,,,,
20718,163,0,2,7,1.75,1200,,,,
28381,450,0,3,7,3.08,1200,,,,
15065,130,0,7,6,10.08,1200,,,,
755,-124,0,2,3,5.91,1200,,,,
24564,3,0,3,6,11,1100,,,,
17673,-213,1,2,6,4.5,1200,,,,
250,563,0,5,6,0.83,1200,,,,
27660,-35,0,4,7,2.66,1100,,,,
14766,-19,0,5,6,7.58,1200,,,,
24680,-8,0,3,8,10.08,1200,,,,
10915,578,0,5,8,16.91,1200,,,,
28998,-78,0,3,5,7.41,1200,,,,
10355,-29,0,5,8,5,1200,,,,
16387,89,0,7,6,2.58,1200,,,,
10433,-61,1,2,1,4.33,1200,,,,
29801,11,0,3,7,6.91,1200,,,,
6658,-27,0,3,9,39.16,1200,,,,
12625,-4,0,6,3,15,1200,,,,
5021,-48,1,1,7,1.25,1200,,,,
7860,22,1,4,9,8.66,1200,,,,
11283,-135,0,6,7,8.83,1200,,,,
12519,236,1,2,4,21.58,1300,,,,
21748,55,0,4,6,19.33,1200,,,,
4200,-26,0,6,1,2.25,1100,,,,
23728,-10,0,2,5,3.41,1200,,,,
15535,29,0,7,7,26.58,1200,,,,
22189,15,1,3,1,0.41,1300,,,,
20602,-90,0,3,3,12.08,1100,,,,
26571,104,0,7,4,14.75,1200,,,,
28788,71,0,2,6,6.5,1300,,,,
23865,229,0,3,4,14.25,1200,,,,
23651,-115,0,6,4,28.75,1200,,,,
21783,-16,0,3,3,4.66,1200,,,,
28269,-2,1,3,6,1.5,1100,,,,
17409,-56,0,7,3,3.66,1200,,,,
24424,-33,0,5,6,11.41,1200,,,,
18713,-50,0,5,8,13.75,1200,,,,
24908,136,0,5,6,32.16,1200,,,,
24064,104,0,4,9,22.75,1200,,,,
31029,-47,0,6,5,2.25,1200,,,,
1699,-74,0,6,6,15.41,1200,,,,
10647,11,0,1,5,0.25,1300,,,,
14876,-74,0,4,9,15.75,1200,,,,
21117,424,1,3,7,11.58,1200,,,,
29008,229,0,5,7,18.58,1200,,,,
14166,92,1,5,2,1.08,1300,,,,
31507,90,0,5,5,6.75,1300,,,,
29632,-32,0,2,1,6.16,1200,,,,
20538,-31,0,3,2,7.33,1200,,,,
20931,52,0,6,7,10.33,1200,,,,
6199,85,0,4,1,8.58,1200,,,,
6051,-48,0,2,5,1.33,1200,,,,
2797,133,1,2,9,8.66,1200,,,,
30916,118,0,5,6,28.16,1200,,,,
23080,142,1,3,5,5.08,1200,,,,
4350,42,0,6,5,8.33,1200,,,,
13129,1045,0,6,7,26.25,1200,,,,
20918,505,0,7,3,27.08,1200,,,,
5480,385,1,4,7,7.66,1200,,,,
13943,55,0,6,5,34.91,1200,,,,
23144,102,0,6,6,4.16,1100,,,,
25272,196,0,3,5,6.83,1200,,,,
3016,553,1,6,1,11.25,1200,,,,
14285,122,0,2,6,7.25,1300,,,,
3384,-20,0,3,4,0.91,1200,,,,
6372,-7,0,7,6,19,1300,,,,
18040,9,1,2,7,33.33,1200,,,,
1116,-38,0,4,8,5.25,1200,,,,
4874,12,0,4,5,14.08,1200,,,,
3915,59,0,4,6,11,1200,,,,
9606,-84,0,4,6,1.83,1200,,,,
3153,-66,0,6,3,27.33,1200,,,,
16513,261,0,4,3,17.83,1300,,,,
3688,321,0,7,3,13,1200,,,,
28429,453,0,3,9,15.66,1200,,,,
30507,-20,0,3,3,2,1200,,,,
8376,158,0,4,6,20.25,1300,,,,
21045,5,0,6,5,4.91,1300,,,,
21884,509,0,5,3,9.33,1200,,,,
21023,-66,0,2,5,8.75,1200,,,,
16360,292,0,3,7,4.75,1300,,,,
10913,596,0,5,6,12.58,1200,,,,
653,1230,0,4,9,1,1200,,,,
14281,207,0,4,6,4.25,1200,,,,
13349,-5,0,2,4,11.66,1200,,,,
29882,839,0,7,1,30.83,1100,,,,
27004,39,0,5,8,5.75,1200,,,,
1241,-72,0,4,7,16,1100,,,,
7293,457,0,5,5,4.25,1200,,,,
1691,421,1,3,4,2.25,1200,,,,
27999,469,0,3,4,14.91,1200,,,,
13343,466,0,4,8,3.66,1100,,,,
1969,-104,1,1,6,5.58,1200,,,,
2925,3,0,2,1,3.5,1200,,,,
24163,69,0,7,3,4.5,1200,,,,
26713,1036,1,4,7,14.08,1200,,,,
11182,-89,0,5,1,14.33,1300,,,,
1662,-87,0,4,6,6.66,1200,,,,
19090,512,0,5,9,38.83,1200,,,,
19197,540,0,5,9,21.91,1200,,,,
1452,621,0,5,9,5.75,1200,,,,
3364,27,0,7,1,18.91,1200,,,,
18747,-31,0,4,6,7.16,1100,,,,
12958,249,0,3,3,2.83,1100,,,,
21976,-13,0,2,1,0.66,1100,,,,
5446,193,0,6,4,34.25,1300,,,,
1206,-1,0,3,5,3.75,1100,,,,
1896,630,0,3,4,19.75,1200,,,,
19979,-106,0,4,6,2.58,1200,,,,
3604,117,0,3,6,1.75,1200,,,,
299,24,1,1,6,11,1200,,,,
15791,1955,0,3,9,8.41,1200,,,,
26037,-2,0,5,7,3.08,1300,,,,
2980,361,0,3,6,10,1200,,,,
3005,272,0,5,6,13.33,1200,,,,
11323,-43,0,3,3,3,1200,,,,
11352,307,1,4,6,14.5,1200,,,,
15326,190,1,2,8,5.41,1200,,,,
21163,148,0,3,3,10,1300,,,,
19795,55,0,4,4,28.5,1200,,,,
17865,39,0,7,1,20.75,1100,,,,
20782,21,0,1,5,7.5,1200,,,,
17527,32,1,4,9,7.83,1200,,,,
8347,194,0,6,4,2.91,1200,,,,
9109,-42,0,5,6,3.66,1200,,,,
29708,923,0,7,5,3.75,1300,,,,
7432,259,0,3,7,5.08,1200,,,,
23386,-61,0,3,9,6.08,1200,,,,
25117,493,0,4,6,25.75,1200,,,,
14601,-23,0,4,5,7.5,1300,,,,
863,-53,0,6,6,2.91,1200,,,,
17355,-18,0,2,1,2.41,1200,,,,
6437,18,1,2,6,14.5,1200,,,,
6188,150,0,3,8,18.41,1200,,,,
8341,288,0,7,7,0.66,1200,,,,
1386,-2,0,4,9,6.33,1100,,,,
9950,497,0,4,7,12.41,1200,,,,
1447,104,0,5,5,4.58,1300,,,,
3770,268,0,3,9,9.58,1200,,,,
25869,-72,0,6,6,10,1200,,,,
17442,145,0,2,1,5.25,1200,,,,
19976,-48,0,2,4,3.75,1200,,,,
3910,-4,0,6,9,3.5,1200,,,,
22584,-47,0,4,7,16.75,1200,,,,
14636,-51,0,1,5,9.25,1100,,,,
3465,-27,0,4,3,24.83,1300,,,,
15757,193,0,4,6,4.83,1200,,,,
4509,155,0,2,6,3.58,1200,,,,
5971,702,0,7,7,11.5,1200,,,,
25191,143,0,3,7,8.58,1200,,,,
20070,-4,0,4,4,7.16,1300,,,,
16901,207,0,5,6,10.5,1200,,,,
29072,41,0,3,5,6.16,1300,,,,
12798,489,1,2,9,3.16,1200,,,,
17258,447,0,6,8,7.58,1200,,,,
9877,-81,0,6,7,0.91,1200,,,,
1878,-18,0,4,8,18.75,1200,,,,
1131,-15,0,3,5,7.41,1200,,,,
23473,-40,0,3,3,0.58,1200,,,,
6818,149,0,6,8,8.5,1200,,,,
16029,385,0,3,5,23,1200,,,,
26963,-49,0,5,8,26.08,1300,,,,
18917,-77,0,7,1,6.66,1300,,,,
19889,-49,0,2,6,4,1200,,,,
5087,0,0,3,6,15.75,1200,,,,
468,103,0,6,3,10.5,1200,,,,
10666,-43,0,4,4,15.25,1200,,,,
12557,-36,0,7,1,15.08,1200,,,,
26827,-41,0,4,5,2,1200,,,,
21251,147,0,2,6,5.5,1200,,,,
13036,-97,0,6,4,14.91,1300,,,,
11344,386,0,4,7,0.91,1300,,,,
14114,573,0,6,8,20.16,1200,,,,
25735,888,0,3,4,9.08,1200,,,,
16247,-31,0,2,5,2.66,1100,,,,
15080,554,1,6,6,11.75,1200,,,,
30558,-23,1,2,5,7.5,1300,,,,
634,331,0,7,4,21.08,1100,,,,
20819,354,1,2,7,5.41,1200,,,,
26166,522,0,3,7,7.41,1100,,,,
26213,-193,0,4,1,4.75,1200,,,,
16023,199,0,4,6,25.75,1200,,,,
8637,0,0,4,8,1.58,1200,,,,
28697,1131,0,3,6,8.33,1300,,,,
29229,-161,0,6,2,7.41,1200,,,,
26070,57,0,5,6,33.33,1200,,,,
7060,-106,1,2,6,9.75,1200,,,,
23881,1,0,7,7,7.25,1200,,,,
30786,-28,0,6,6,27.91,1200,,,,
9321,-34,0,5,9,6.83,1200,,,,
25808,-8,0,3,6,0.66,1300,,,,
18576,236,1,4,7,14.41,1200,,,,
27808,481,0,5,9,7.66,1200,,,,
2737,-3,0,5,7,2.41,1300,,,,
5922,39,0,3,7,8.75,1200,,,,
10306,545,0,2,6,2,1300,,,,
13008,-22,0,4,8,8.5,1200,,,,
1562,287,0,3,9,5.58,1200,,,,
17380,45,0,3,5,5.25,1300,,,,
2476,83,0,4,8,7.91,1200,,,,
4139,147,0,2,5,6.66,1200,,,,
28222,-34,0,1,1,1.41,1200,,,,
3431,-35,0,4,5,14.66,1200,,,,
1300,-60,0,6,3,0.83,1200,,,,
8257,-146,0,5,2,28.16,1100,,,,
24169,-18,0,3,4,3.08,1200,,,,
1529,-23,1,5,1,11,1200,,,,
4659,-132,0,4,1,14.16,1200,,,,
8892,391,0,2,7,5.91,1200,,,,
20840,75,0,2,2,1.16,1200,,,,
1739,135,0,4,7,27.41,1200,,,,
24830,-69,0,3,3,11.66,1300,,,,
21840,233,0,5,9,19.08,1200,,,,
19671,-40,0,3,4,21.66,1200,,,,
18449,118,0,2,4,10.33,1200,,,,
11108,-26,0,7,6,4.25,1200,,,,
11761,76,0,5,9,25.16,1200,,,,
29705,-76,0,3,9,2.16,1100,,,,
12201,57,0,6,8,12,1200,,,,
28616,16,0,7,2,6.33,1200,,,,
6685,-27,0,3,9,1.16,1200,,,,
24073,187,0,6,4,19.66,1300,,,,
13875,-42,0,6,4,39.91,1200,,,,
21671,162,0,3,5,9.91,1200,,,,
7782,19,0,3,8,16.33,1200,,,,
13806,-123,1,4,8,3.58,1200,,,,
754,-2,0,2,4,4.91,1100,,,,
29590,2,0,3,8,3.5,1200,,,,
30641,-75,1,1,3,2.66,1200,,,,
12281,138,1,2,7,7.41,1200,,,,
15450,-38,0,4,1,7,1300,,,,
31631,458,0,3,8,12.08,1300,,,,
9076,128,0,2,7,5.75,1300,,,,
8507,228,0,3,9,10.16,1200,,,,
25694,-21,0,3,6,3.83,1200,,,,
11893,353,0,5,6,21,1200,,,,
5058,52,1,3,6,2.83,1200,,,,
13140,414,0,2,9,3.58,1200,,,,
12189,-5,0,2,6,3.75,1200,,,,
26681,-2,0,4,6,7.5,1300,,,,
16436,80,0,3,9,10,1200,,,,
3807,1006,1,3,5,9.66,1200,,,,
24546,-33,1,4,4,2.16,1200,,,,
16582,-58,0,6,1,1.66,1200,,,,
15012,21,0,5,6,5.33,1200,,,,
5079,-173,1,4,6,11.91,1200,,,,
26823,952,0,3,6,13.08,1200,,,,
2100,-26,0,3,1,0.91,1200,,,,
13117,262,0,7,9,32.25,1200,,,,
6950,119,0,3,8,9.75,1200,,,,
28410,-50,0,2,7,6,1100,,,,
8986,-50,0,3,8,5.58,1200,,,,
9816,191,0,4,9,28.58,1200,,,,
15447,103,0,2,1,5.58,1300,,,,
7867,-107,0,4,6,9.41,1200,,,,
30205,318,0,7,1,23.08,1200,,,,
22636,93,0,4,6,23.83,1200,,,,
29829,-76,0,5,4,12.75,1200,,,,
9834,-22,0,4,6,7.33,1200,,,,
9707,1403,0,3,7,30.08,1200,,,,
11982,-60,1,2,1,1.83,1100,,,,
19327,25,0,4,5,9.16,1200,,,,
9234,-2,0,2,8,1.83,1200,,,,
26430,669,0,3,4,0.5,1300,,,,
20848,-24,1,3,6,11.75,1200,,,,
30165,1,0,4,9,15.66,1200,,,,
1701,-136,0,6,3,22.75,1200,,,,
19473,-108,0,5,4,33.08,1100,,,,
22475,266,0,3,5,15.66,1300,,,,
25599,287,0,3,8,8.91,1200,,,,
15435,73,0,5,6,7.5,1200,,,,
3785,-24,0,2,5,0.58,1200,,,,
29165,267,0,4,6,12.41,1200,,,,
26458,584,0,7,3,33.83,1100,,,,
19353,-128,0,5,4,23.5,1100,,,,
29502,-76,0,6,7,3.66,1200,,,,
23801,546,1,3,9,2.08,1200,,,,
10293,-144,0,4,7,3.16,1200,,,,
25710,0,1,2,1,3.5,1200,,,,
7311,183,1,3,4,6.91,1300,,,,
4923,0,0,3,9,10.66,1200,,,,
30244,141,0,3,7,13.58,1200,,,,
18270,-40,0,5,3,25.25,1200,,,,
12885,-179,0,7,7,12.41,1200,,,,
16078,10,0,7,3,5.33,1200,,,,
13419,142,0,2,5,4,1200,,,,
2306,-4,0,7,7,1.91,1200,,,,
7384,-128,0,7,2,16.83,1300,,,,
27002,-82,0,3,4,15.83,1200,,,,
29907,-104,0,5,5,1.83,1100,,,,
19195,-150,0,2,8,6.41,1200,,,,
22059,546,0,4,8,8.16,1300,,,,
3223,236,0,3,3,5.91,1200,,,,
11531,356,0,5,6,14.5,1200,,,,
24330,173,0,3,1,12.25,1300,,,,
29858,264,0,7,7,10.16,1200,,,,
24318,-9,0,2,9,3.58,1200,,,,
19078,613,0,3,3,6.5,1200,,,,
12501,54,0,3,3,1.41,1300,,,,
6527,48,0,5,6,1.58,1100,,,,
14447,-41,0,6,1,15.83,1200,,,,
8834,82,0,2,6,25.58,1300,,,,
3264,-189,0,2,3,0.75,1200,,,,
9746,170,0,7,5,22.16,1200,,,,
23393,149,0,1,3,4.58,1200,,,,
31051,-16,0,2,3,21.75,1200,,,,
25344,-21,0,4,6,0.91,1200,,,,
23788,-83,0,4,6,22.91,1200,,,,
4019,-84,0,6,1,2.5,1200,,,,
17054,-29,0,2,6,5.91,1200,,,,
17239,-35,0,4,6,4.5,1200,,,,
27633,-14,0,4,5,18.16,1100,,,,
2785,22,1,5,6,26,1200,,,,
12386,375,0,2,3,9,1200,,,,
13753,334,0,6,3,23,1200,,,,
21384,-39,1,5,6,9.83,1200,,,,
29904,-41,1,2,1,6.41,1200,,,,
14868,303,0,3,6,6.91,1200,,,,
26521,106,0,5,8,23.25,1100,,,,
28297,20,0,4,2,19.33,1200,,,,
23546,360,0,2,3,16.16,1200,,,,
17919,89,0,5,6,20.66,1300,,,,
8534,-35,0,2,3,3.66,1200,,,,
12630,-26,0,4,5,4.16,1100,,,,
29197,278,0,3,7,11.83,1200,,,,
15768,-174,0,4,5,3.41,1300,,,,
22439,-215,0,2,7,4.83,1200,,,,
4829,876,0,7,1,33.08,1300,,,,
24930,-51,0,6,5,21.25,1200,,,,
3237,-9,0,7,6,13.08,1300,,,,
12657,-44,0,4,8,15.41,1200,,,,
24005,-15,0,6,5,6.83,1200,,,,
18851,170,1,4,7,7.91,1300,,,,
687,156,0,3,6,7.41,1200,,,,
30782,-3,0,2,6,6.75,1200,,,,
9802,-14,0,4,6,27.33,1200,,,,
26546,223,1,5,7,4.5,1200,,,,
26757,399,0,2,6,10.5,1200,,,,
5368,-137,0,3,5,11.41,1200,,,,
2036,-37,0,4,7,3,1200,,,,
27844,-48,0,7,9,14.41,1200,,,,
30406,-6,0,5,2,3.08,1200,,,,
3036,34,0,4,3,23.5,1300,,,,
477,359,0,4,6,2.41,1200,,,,
9061,65,0,5,9,13.66,1200,,,,
24947,-95,0,4,7,22.58,1200,,,,
9147,-1,0,7,1,28.08,1100,,,,
6799,29,0,7,1,19.41,1200,,,,
28818,110,0,2,3,2.75,1200,,,,
7103,44,1,3,7,2.75,1200,,,,
25149,-52,0,6,3,3,1200,,,,
11281,-31,0,4,4,2.41,1200,,,,
7542,-66,0,3,7,7.08,1300,,,,
3897,171,0,4,9,24.83,1300,,,,
12406,14,0,5,9,20.75,1200,,,,
26025,453,1,5,7,8.75,1200,,,,
15439,-31,0,4,6,8.58,1200,,,,
10935,19,0,3,1,5.91,1100,,,,
7879,-69,0,5,7,2.83,1300,,,,
31607,-38,0,1,6,5.41,1200,,,,
13912,35,0,7,4,25.16,1100,,,,
153,439,0,6,3,25.83,1200,,,,
12053,1288,0,7,3,18.5,1100,,,,
29175,-27,0,2,3,8.16,1100,,,,
14904,-85,0,2,8,10.91,1200,,,,
22449,4,1,4,3,11.41,1200,,,,
21653,502,0,7,4,18.5,1200,,,,
9154,-25,0,3,6,11,1300,,,,
2834,-60,0,5,6,1.75,1200,,,,
24162,-203,0,4,9,29.91,1200,,,,
27434,72,0,4,6,27.66,1200,,,,
23916,11,0,4,6,10.41,1300,,,,
20524,101,1,2,4,7.16,1200,,,,
2947,-76,0,5,3,0.5,1300,,,,
12820,33,0,4,9,0.33,1200,,,,
96,-6,0,4,1,5.5,1300,,,,
18925,790,0,7,6,5,1200,,,,
8369,532,0,5,9,27.75,1200,,,,
20885,-46,0,4,8,8.5,1200,,,,
16992,-15,0,6,2,22.83,1200,,,,
17029,502,0,7,1,38.83,1200,,,,
17996,-8,1,2,6,2.25,1200,,,,
30696,24,0,6,6,29.91,1200,,,,
11911,-33,0,3,5,11.66,1200,,,,
115,-82,0,7,1,1.91,1200,,,,
23350,168,0,5,7,5.58,1200,,,,
572,-50,0,4,5,4.25,1200,,,,
22341,-127,0,5,6,10.58,1200,,,,
27040,4,0,7,1,29.5,1200,,,,
22826,248,0,4,3,19.91,1200,,,,
14871,-9,0,4,8,8.91,1200,,,,
21707,114,0,3,9,14.58,1200,,,,
25452,-33,0,6,6,21.25,1300,,,,
12056,285,0,4,9,6.91,1200,,,,
22917,253,0,5,8,5.66,1200,,,,
12611,-25,0,3,4,7,1200,,,,
24333,112,0,4,1,26.58,1200,,,,
28444,106,0,7,4,1.25,1200,,,,
6587,365,0,5,6,22.5,1100,,,,
15197,-183,0,6,4,34.33,1100,,,,
14221,-2,0,1,1,5.16,1300,,,,
26384,-10,0,6,5,22.08,1200,,,,
192,216,0,3,8,5,1200,,,,
21473,-4,1,2,1,4.41,1200,,,,
29722,6,0,4,7,2.58,1300,,,,
13532,-190,0,2,1,7.33,1200,,,,
15334,0,1,7,6,2.58,1100,,,,
30290,-9,0,6,6,0.41,1300,,,,
1235,-14,0,4,6,7.41,1200,,,,
2913,752,1,5,9,12.66,1200,,,,
25021,-81,0,4,5,16.75,1200,,,,
16672,50,0,7,3,31.75,1200,,,,
16271,156,0,7,7,30.08,1200,,,,
31208,152,1,1,8,7.91,1200,,,,
19206,-64,0,7,8,31.58,1200,,,,
9090,-40,0,5,5,19.75,1200,,,,
28168,-42,0,3,6,9.75,1200,,,,
11554,-4,0,4,7,18,1300,,,,
14306,-2,0,1,3,1.16,1200,,,,
4897,147,0,3,9,11.16,1200,,,,
28912,177,0,3,5,4.33,1200,,,,
6177,-115,0,5,1,18.66,1200,,,,
24661,761,0,5,7,10.58,1200,,,,
3492,-129,1,4,6,4.16,1200,,,,
133,121,0,4,4,22.25,1100,,,,
18517,533,0,4,7,9.33,1200,,,,
29286,8,0,3,8,1.25,1200,,,,
7841,377,0,3,9,6.16,1200,,,,
1757,-4,0,7,1,14.16,1300,,,,
3980,-165,0,4,4,2.33,1200,,,,
20987,-42,0,4,7,16.58,1200,,,,
4269,-128,0,3,5,5.83,1200,,,,
1853,17,0,3,8,11.25,1200,,,,
2037,262,0,3,3,20.41,1200,,,,
12185,15,0,4,5,14.91,1200,,,,
1545,1,0,2,1,6.75,1300,,,,
13222,-100,1,5,7,9.66,1200,,,,
25846,-32,0,4,6,7.83,1300,,,,
17119,-30,0,4,7,4,1200,,,,
10029,-3,0,3,6,7.91,1200,,,,
2567,0,0,5,7,29.5,1300,,,,
29939,-167,0,4,6,2.25,1200,,,,
29121,141,0,7,1,8.41,1200,,,,
19346,114,0,2,4,2.58,1100,,,,
13800,-150,0,6,7,29.41,1200,,,,
20378,127,0,2,9,3.66,1200,,,,
24596,-81,0,4,4,20.75,1200,,,,
21068,660,0,7,5,17.41,1200,,,,
27967,-49,0,6,9,30.58,1200,,,,
30045,224,1,3,8,1.33,1200,,,,
8362,-46,1,4,4,1.5,1200,,,,
25175,-2,0,3,7,10.5,1200,,,,
17829,-174,0,2,1,6.41,1300,,,,
5622,-61,0,4,5,9.91,1200,,,,
16503,107,0,2,6,17.66,1200,,,,
19425,-2,0,4,9,11,1200,,,,
13063,-45,0,4,1,10,1300,,,,
5607,-18,0,2,1,3.83,1200,,,,
1139,274,0,4,5,4.08,1200,,,,
14346,39,0,7,1,2.58,1200,,,,
3579,-72,0,6,1,11.58,1100,,,,
14867,-1,0,3,5,1,1200,,,,
1990,41,0,7,2,2.08,1300,,,,
10571,226,0,4,3,16.08,1300,,,,
7838,-158,0,4,7,21.08,1200,,,,
4684,249,0,5,9,6.33,1200,,,,
6467,185,0,2,6,2.16,1200,,,,
6091,470,0,7,6,15.75,1200,,,,
21983,76,0,2,4,10.75,1200,,,,
28856,35,0,6,2,26.58,1100,,,,
24918,25,0,3,6,3.75,1200,,,,
11867,-36,0,4,5,20.08,1300,,,,
27009,-21,0,1,1,6.08,1300,,,,
28028,38,0,2,3,10.58,1200,,,,
